Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
8/31/2018,89295,72007,AR,Little Rock-North Little Rock-Conway,Lonoke,Austin,9353,143400,0,0.002797203,0.114219114,0.026411592,0.015735644,2018-08,2018-Q3,143400,0,2018-08
8/31/2018,99334,97496,OR,Roseburg,Douglas,Winston,9354,166900,-0.001794258,0.011515152,0.058338618,0.095207248,0.01009034,2018-07,2018-Q3,167200,-0.001794258,2018-07
8/31/2018,82203,55352,MN,Minneapolis-St. Paul-Bloomington,Scott,Jordan,9355,272000,-0.002566923,-0.00729927,0.054263566,0.068716038,0.019423416,2018-05,2018-Q2,274000,-0.00729927,2018-03
8/31/2018,79696,49329,MI,Grand Rapids-Wyoming,Montcalm,Howard City,9356,112300,-0.001777778,0.001784121,0.047574627,0.097896548,0.033467538,2018-06,2018-Q2,112600,-0.002664298,2018-06
8/31/2018,82180,55328,MN,Minneapolis-St. Paul-Bloomington,Wright,Delano,9357,277000,-0.001801802,0.002896452,0.030122722,0.048685896,0.019033909,2018-06,2018-Q2,277800,-0.00287977,2018-06
8/31/2018,74838,38474,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury,Mount Pleasant,9358,114300,-0.003487358,-0.012953368,0.168711656,0.106535628,0.038951233,2018-05,2018-Q2,115800,-0.012953368,2018-03
8/31/2018,69418,27569,NC,Raleigh,Johnston,Princeton,9359,131200,-0.000761615,-0.003039514,0.070146819,0.046118033,0.017950602,2018-05,2018-Q2,131600,-0.003039514,2018-03
8/31/2018,62219,11740,NY,New York-Newark-Jersey City,Suffolk,Huntington,9360,447800,0.003585836,-0.057659933,-0.01038674,0.015756157,-0.007244089,2006-10,2006-Q4,553600,-0.191112717,2003-06
8/31/2018,70885,30108,GA,Atlanta-Sandy Springs-Roswell,Carroll,Bowdon,9361,114800,0.001745201,0,0.038914027,0.079733471,0.018081672,2018-06,2018-Q2,114900,-0.000870322,2018-05
8/31/2018,81144,53014,WI,Appleton,Calumet,Chilton,9362,142300,-0.000702247,-0.006284916,0.038686131,0.034067925,0.012590217,2018-05,2018-Q2,143200,-0.006284916,2018-03
8/31/2018,100066,99022,WA,Spokane-Spokane Valley,Spokane,Medical Lake,9363,220500,-0.001358696,0.004555809,0.071428571,0.065847361,0.015159133,2018-07,2018-Q3,220800,-0.001358696,2018-06
8/31/2018,63090,13367,NY,,Lewis,Lowville,9364,133200,-0.000750188,0.003767898,0.07854251,0.039773475,0.030430505,2018-07,2018-Q3,133300,-0.000750188,2018-07
8/31/2018,65804,19137,PA,Philadelphia-Camden-Wilmington,Philadelphia,Philadelphia,9365,154000,-0.002590674,0.011826544,0.148396719,0.080020223,0.024155713,2018-07,2018-Q3,154400,-0.002590674,2018-07
8/31/2018,92731,78934,TX,,Colorado,Columbus,9366,188700,-0.001587302,0.000530223,0.012339056,0.059373512,0.034493987,2017-12,2017-Q4,189600,-0.004746835,2017-11
8/31/2018,68211,24557,VA,Danville,Pittsylvania,Gretna,9367,82400,-0.002421308,-0.004830918,-0.004830918,0.013648302,0.002086861,2007-04,2007-Q2,90300,-0.087486157,2006-01
8/31/2018,86878,65619,MO,Springfield,Greene,Battlefield,9368,164800,-0.000606428,0.011042945,0.067357513,0.048421654,0.018944785,2018-07,2018-Q3,164900,-0.000606428,2018-07
8/31/2018,63812,14892,NY,Binghamton,Tioga,Waverly,9369,94100,-0.002120891,0.002129925,0.058492688,0.02446369,0.018964467,2018-06,2018-Q2,94400,-0.003177966,2018-06
8/31/2018,68717,25702,WV,Huntington-Ashland,Cabell,Huntington,9370,47600,-0.002096436,0.006342495,0.012765957,0.004264547,-0.00187525,2005-07,2005-Q3,49800,-0.044176707,
8/31/2018,63891,15085,PA,Pittsburgh,Westmoreland,Penn,9371,137000,0,0.016320475,0.071149335,0.025089883,0.012133958,2018-08,2018-Q3,137000,0,2018-08
8/31/2018,96558,91935,CA,San Diego-Carlsbad,San Diego,Jamul,9372,673500,0.001040428,-0.002665482,0.101390025,0.080916781,0.019463782,2006-04,2006-Q2,760100,-0.113932377,2004-08
8/31/2018,94889,85307,AZ,Phoenix-Mesa-Scottsdale,Maricopa,Glendale,9373,203600,0.001968504,0.011928429,0.075541469,0.086776784,0.018740136,2006-05,2006-Q2,251200,-0.189490446,2005-07
8/31/2018,60744,7656,NJ,New York-Newark-Jersey City,Bergen,Park Ridge,9374,534900,-0.000186916,-0.007606679,0.003753049,0.022838888,-0.001814226,2006-06,2006-Q2,604000,-0.114403974,2005-01
8/31/2018,65129,17584,PA,Lancaster,Lancaster,Willow Street,9375,218800,-0.00045683,0.000457247,0.051417588,0.039540745,0.007814186,2018-07,2018-Q3,218900,-0.00045683,2018-07
8/31/2018,79715,49349,MI,,Newaygo,White Cloud,9376,62600,-0.009493671,-0.001594896,0.127927928,0.03346545,0.010663529,2006-01,2006-Q1,68600,-0.087463557,2005-05
8/31/2018,75015,38824,MS,,Prentiss,Baldwyn,9377,93600,-0.002132196,-0.020920502,0.075862069,-0.002123161,,2014-01,2014-Q1,97700,-0.0419652,2013-08
8/31/2018,68553,25306,WV,Charleston,Kanawha,Coal Fork,9378,68100,0,0.010385757,0.039694656,0.060056565,0.005298234,2009-09,2009-Q3,68800,-0.010174419,2009-07
8/31/2018,59100,3281,NH,Manchester-Nashua,Hillsborough,Weare,9379,259400,-0.000770416,-0.003074558,0.033878039,0.0511429,0.010565802,2005-10,2005-Q4,263600,-0.015933232,2005-05
8/31/2018,67041,21783,MD,Hagerstown-Martinsburg,Washington,Smithsburg,9380,222800,-0.002685765,0.006778129,0.066539014,0.047309123,-0.000668973,2006-09,2006-Q3,283500,-0.214109347,2005-01
8/31/2018,82736,56265,MN,,Chippewa,Montevideo,9381,85600,0,-0.003492433,0.049019608,0.042438918,0.013145003,2018-05,2018-Q2,85900,-0.003492433,2018-05
8/31/2018,68599,25413,WV,Hagerstown-Martinsburg,Berkeley,Bunker Hill,9382,178300,-0.000560538,0.005640158,0.125631313,0.033848106,0.003329619,2005-10,2005-Q4,220800,-0.192481884,2004-12
8/31/2018,87473,67124,KS,,Pratt,Pratt,9383,74900,-0.002663116,-0.017060367,-0.038510911,0.012469226,,2017-09,2017-Q3,78300,-0.043422733,2016-09
8/31/2018,81268,53182,WI,Racine,Racine,Union Grove,9384,233700,-0.000855066,0.012564991,0.063239308,0.051765437,0.008391718,2018-07,2018-Q3,233900,-0.000855066,2018-07
8/31/2018,76473,43028,OH,Mount Vernon,Knox,Howard,9385,153300,0.001306336,-0.003898635,0.030934768,0.118171741,0.045758993,2018-05,2018-Q2,153900,-0.003898635,2018-04
8/31/2018,60718,7605,NJ,New York-Newark-Jersey City,Bergen,Leonia,9386,528500,-0.004708098,0.003417505,0.030013643,0.035472722,0.002650381,2006-05,2006-Q2,574300,-0.07974926,2005-06
8/31/2018,82116,55115,MN,Minneapolis-St. Paul-Bloomington,Washington,Mahtomedi,9387,355300,-0.00252667,-0.004483048,0.058700834,0.047608254,0.016897789,2018-06,2018-Q2,357300,-0.005597537,2018-05
8/31/2018,78921,48039,MI,Detroit-Warren-Dearborn,Saint Clair,Marine City,9388,111600,-0.003571429,0.028571429,0.109343936,0.130642877,0.010632007,2004-02,2004-Q1,130100,-0.142198309,1999-08
8/31/2018,67968,24078,VA,Martinsville,Henry,Collinsville,9389,92100,-0.001084599,-0.004324324,0.037162162,0.017113695,0.001752125,2006-08,2006-Q3,121400,-0.241350906,2005-09
8/31/2018,59743,4963,ME,Augusta-Waterville,Kennebec,Oakland,9390,162900,0.003696858,-0.005494505,0.211152416,0.048361596,0.042831842,2018-04,2018-Q2,164100,-0.007312614,2018-04
8/31/2018,99928,98629,WA,Portland-Vancouver-Hillsboro,Clark,La Center,9391,435500,-0.000688389,0.000689338,0.076371725,0.097272661,0.032035213,2018-06,2018-Q2,436700,-0.002747882,2018-06
8/31/2018,91460,76539,TX,Killeen-Temple,Lampasas,Kempner,9392,208600,-0.000479157,0.004333173,0.037810945,0.056336349,0.032773258,2018-07,2018-Q3,208700,-0.000479157,2018-06
8/31/2018,82188,55336,MN,Hutchinson,McLeod,Glencoe,9393,157800,-0.00754717,-0.009416196,0.045033113,0.058689689,,2018-06,2018-Q2,159800,-0.012515645,2018-04
8/31/2018,91153,75956,TX,,Jasper,Kirbyville,9394,102000,0,0.041879469,0.118421053,0.074845677,0.043235533,2018-08,2018-Q3,102000,0,2018-08
8/31/2018,91525,76655,TX,Waco,McLennan,Lorena,9395,208700,0.000479386,0.009187621,0.065883555,0.064617457,0.041629565,2018-08,2018-Q3,208700,0,2018-08
8/31/2018,99895,98589,WA,Olympia-Tumwater,Thurston,Tenino,9396,309000,-0.001615509,0.008814887,0.094968108,0.081340424,0.01686966,2018-07,2018-Q3,309500,-0.001615509,2018-07
8/31/2018,79157,48357,MI,Detroit-Warren-Dearborn,Oakland,Highland,9397,274200,-0.002546381,0.005869406,0.095923261,0.078906891,0.041626748,2018-06,2018-Q2,275000,-0.002909091,2018-06
8/31/2018,72551,33332,FL,Miami-Fort Lauderdale-West Palm Beach,Broward,Weston,9398,592500,0,-0.00134839,0.038744741,0.048521714,0.019422374,2006-07,2006-Q3,687800,-0.13855772,2005-06
8/31/2018,89359,72081,AR,Searcy,White,Judsonia,9399,86100,0.005841121,0.016528926,0.103846154,0.028191885,0.017436743,2018-08,2018-Q3,86100,0,2018-08
8/31/2018,70166,28722,NC,,Polk,Columbus,9400,214300,-0.00139795,-0.0037192,0.030288462,0.050316943,0.004205907,2007-05,2007-Q2,219400,-0.023245214,2006-11
8/31/2018,58439,1590,MA,Worcester,Worcester,Sutton,9401,368000,-0.003250271,0.000543774,0.032837496,0.046851354,0.017891572,2005-09,2005-Q3,383700,-0.040917383,2005-02
8/31/2018,61874,10579,NY,New York-Newark-Jersey City,Putnam,Putnam Valley,9402,374200,-0.001067806,-0.005051848,0.054678692,0.030276423,-0.008090396,2006-10,2006-Q4,452000,-0.172123894,2003-12
8/31/2018,79027,48165,MI,Detroit-Warren-Dearborn,Oakland,New Hudson,9403,296600,-0.003694995,-0.005031869,0.052519517,0.084727638,0.037530747,2018-06,2018-Q2,298800,-0.007362784,2018-05
8/31/2018,87058,66043,KS,Kansas City,Leavenworth,Lansing,9404,177200,-0.001690141,0.007390563,0.016055046,0.031562693,0.015658748,2005-05,2005-Q2,205800,-0.138969874,2004-10
8/31/2018,96956,92624,CA,Los Angeles-Long Beach-Anaheim,Orange,San Clemente,9405,950200,0.001897933,0.004121315,0.058129176,0.075388856,0.034778094,2018-01,2018-Q1,954700,-0.004713523,2017-12
8/31/2018,85590,62626,IL,St. Louis,Macoupin,Carlinville,9406,77300,0,-0.006426735,0.02384106,0.031088662,0.006414138,2006-07,2006-Q3,84700,-0.087367178,2006-02
8/31/2018,84405,60155,IL,Chicago-Naperville-Elgin,Cook,Broadview,9407,161700,-0.003082614,0.002479851,0.031908105,0.091519276,-0.015279452,2007-08,2007-Q3,206000,-0.215048544,2004-03
8/31/2018,74553,37916,TN,Knoxville,Knox,Knoxville,9408,184700,-0.002699784,-0.014933333,0.063327576,0.042306836,0.022648175,2018-05,2018-Q2,187500,-0.014933333,2018-04
8/31/2018,84305,60042,IL,Chicago-Naperville-Elgin,McHenry,Island Lake,9409,167100,-0.003577818,-0.005357143,0.024524831,0.09188132,-0.007839948,2007-05,2007-Q2,208600,-0.19894535,2002-08
8/31/2018,60851,7874,NJ,New York-Newark-Jersey City,Sussex,Stanhope,9410,228700,-0.002181501,-0.005652174,0.022351363,0.026604184,-0.019213176,2006-06,2006-Q2,319600,-0.284418023,2003-09
8/31/2018,68029,24175,VA,Roanoke,Botetourt,Troutville,9411,201600,-0.001485884,0.010526316,0.056603774,0.0258176,0.003492165,2018-07,2018-Q3,201900,-0.001485884,2018-06
8/31/2018,99389,97707,OR,Bend-Redmond,Deschutes,Bend,9412,329000,-0.001820388,0.007040098,0.125555936,0.088606006,0.018016335,2018-06,2018-Q2,330000,-0.003030303,2018-06
8/31/2018,69942,28429,NC,Wilmington,New Hanover,Castle Hayne,9413,157600,0,0.003182686,0.046480744,0.028872193,0.004109222,2018-08,2018-Q3,157600,0,2018-08
8/31/2018,76549,43146,OH,Columbus,Pickaway,Orient,9414,193500,-0.001032525,-0.01174668,0.043126685,0.051842144,0.018578123,2018-04,2018-Q2,196100,-0.013258542,2018-03
8/31/2018,86481,64485,MO,St. Joseph,Andrew,Savannah,9415,132300,0.003793627,0.007616146,0.123089983,0.052984042,0.011504417,2016-10,2016-Q4,132500,-0.001509434,2016-10
8/31/2018,63020,13214,NY,Syracuse,Onondaga,De Witt,9416,161000,-0.002478315,-0.001859888,0.019632679,0.026847779,0.014127805,2018-06,2018-Q2,161700,-0.004329004,2018-05
8/31/2018,77077,44230,OH,Wooster,Wayne,Doylestown,9417,150700,-0.003965631,0.000664011,0.036451169,0.030608318,0.010480642,2018-06,2018-Q2,151600,-0.005936675,2018-06
8/31/2018,79344,48734,MI,Saginaw,Saginaw,Frankenmuth,9418,192200,0.002085506,0.006809848,0.114849188,0.050070271,0.023312246,2018-08,2018-Q3,192200,0,2018-08
8/31/2018,71513,31329,GA,Savannah,Effingham,Springfield,9419,135900,-0.001469508,0.000736377,0.038197097,0.042708625,0.000959523,2007-03,2007-Q1,141500,-0.039575972,2006-08
8/31/2018,65211,17842,PA,Selinsgrove,Snyder,Franklin,9420,148000,0,-0.002695418,0.043723554,0.030078652,0.012640781,2018-05,2018-Q2,148400,-0.002695418,2018-03
8/31/2018,60255,6339,CT,Norwich-New London,New London,Ledyard,9421,228500,-0.000437445,-0.005657093,0.016459075,0.023590533,-0.006771399,2006-04,2006-Q2,279000,-0.181003584,2004-07
8/31/2018,86575,64744,MO,,Cedar,El Dorado Springs,9422,99800,0.001003009,0.003015075,0.061702128,0.051336892,0.026009363,2018-08,2018-Q3,99800,0,2018-08
8/31/2018,58348,1364,MA,Greenfield Town,Franklin,Orange,9423,151100,-0.001321877,0.013413816,0.02232747,0.007843038,-0.005322954,2006-01,2006-Q1,178400,-0.153026906,2005-02
8/31/2018,60435,6779,CT,Torrington,Litchfield,Watertown,9424,165100,-0.002416918,-0.012559809,-0.065118913,0.000121403,-0.023433377,2006-04,2006-Q2,234000,-0.294444444,2003-02
8/31/2018,69323,27371,NC,,Montgomery,Troy,9425,97600,-0.00204499,0.014553015,0.077262693,0.048598703,0.003008367,2018-07,2018-Q3,97800,-0.00204499,2018-07
8/31/2018,58844,2653,MA,Barnstable Town,Barnstable,Orleans,9426,613300,-0.000488918,-0.005190592,0.014389679,0.030444667,0.013357844,2005-08,2005-Q3,627400,-0.022473701,2005-02
8/31/2018,99344,97523,OR,Grants Pass,Josephine,Cave Junction,9427,200500,-0.00199104,0.001498501,0.058606125,0.080668017,0.017861996,2018-06,2018-Q2,201100,-0.00298359,2018-06
8/31/2018,60697,7504,NJ,New York-Newark-Jersey City,Passaic,Paterson,9428,260400,0.001538462,0.00969368,0.109501491,0.089758002,-0.018681218,2007-01,2007-Q1,391600,-0.335035751,2004-12
8/31/2018,74305,37331,TN,Athens,McMinn,Etowah,9429,84900,0.001179245,0.003546099,0.084291188,0.041663622,0.01105803,2018-08,2018-Q3,84900,0,2018-08
8/31/2018,65662,18954,PA,Philadelphia-Camden-Wilmington,Bucks,Richboro,9430,437800,-0.000456621,0.000228467,0.027458343,0.024573663,0.003678164,2006-08,2006-Q3,446000,-0.01838565,2005-10
8/31/2018,63619,14589,NY,Rochester,Wayne,Williamson,9431,127200,0,0.000786782,0.024154589,0.0296187,0.018559389,2018-08,2018-Q3,127200,0,2018-08
8/31/2018,60813,7823,NJ,Allentown-Bethlehem-Easton,Warren,Belvidere,9432,211200,-0.002361833,0.003802281,0.075356415,0.027260534,-0.019419163,2006-07,2006-Q3,287600,-0.265646732,2003-07
8/31/2018,62910,13035,NY,Syracuse,Madison,Cazenovia,9433,225500,0.000443656,0.000887705,0.037735849,0.02439335,0.010666474,2018-08,2018-Q3,225500,0,2018-08
8/31/2018,61985,11023,NY,New York-Newark-Jersey City,Nassau,Great Neck,9434,1164900,-0.006142821,-0.011456212,0.043162891,0.066223128,0.028985946,2018-05,2018-Q2,1178400,-0.011456212,2018-01
8/31/2018,58825,2633,MA,Barnstable Town,Barnstable,Chatham,9435,665100,0.001053582,0.001958421,0.071186987,0.033225893,0.017489309,2018-08,2018-Q3,665100,0,2018-08
8/31/2018,99816,98465,WA,Seattle-Tacoma-Bellevue,Pierce,Tacoma,9436,344500,-0.002894356,0.009375916,0.122881356,0.103433518,0.023872948,2018-07,2018-Q3,345500,-0.002894356,2018-06
8/31/2018,60881,7945,NJ,New York-Newark-Jersey City,Morris,Mendham,9437,716200,0,-0.005692073,0.017185059,0.017291587,-0.004103876,2006-05,2006-Q2,837100,-0.144427189,2004-10
8/31/2018,60968,8078,NJ,Philadelphia-Camden-Wilmington,Camden,Runnemede,9438,145100,-0.002063274,0.002071823,0.024717514,0.014964221,-0.02205377,2007-10,2007-Q4,190700,-0.239119035,2004-10
8/31/2018,95114,85937,AZ,Show Low,Navajo,Snowflake,9439,163900,-0.002434571,0.012353305,0.075459318,0.093353735,0.001786807,2007-06,2007-Q2,173900,-0.057504313,2006-12
8/31/2018,95907,89429,NV,Fernley,Lyon,Silver Springs,9440,201300,-0.001488095,0.051174935,0.242592593,0.146995731,,2018-07,2018-Q3,201600,-0.001488095,2018-07
8/31/2018,64433,16055,PA,Pittsburgh,Butler,Buffalo,9441,202300,-0.002465483,-0.00148075,-0.053345812,0.02016524,0.020612565,2017-05,2017-Q2,216300,-0.064724919,2016-07
8/31/2018,78071,46278,IN,Indianapolis-Carmel-Anderson,Marion,Indianapolis,9442,265800,-0.002252252,0.000376364,0.071342201,0.043722514,0.011577105,2018-06,2018-Q2,267000,-0.004494382,2018-06
8/31/2018,91397,76442,TX,,Comanche,Comanche,9443,75400,0,0.003994674,0.030054645,0.055700434,0.030376521,2018-03,2018-Q1,75700,-0.003963012,2017-12
8/31/2018,69841,28305,NC,Fayetteville,Cumberland,Fayetteville,9444,142100,0.004240283,0.004950495,0.084732824,0.019374035,0.006715858,2010-02,2010-Q1,151600,-0.062664908,2009-06
8/31/2018,59354,4084,ME,Portland-South Portland,Cumberland,Standish,9445,247700,0.000403877,0.007729862,0.049576271,0.042979391,0.01944961,2018-08,2018-Q3,247700,0,2018-08
8/31/2018,89036,71343,LA,,Catahoula,Jonesville,9446,75600,-0.003952569,0.039889959,0.143721634,0.065305181,,2018-07,2018-Q3,75900,-0.003952569,2018-06
8/31/2018,95211,86440,AZ,Lake Havasu City-Kingman,Mohave,Mohave Valley,9447,165600,-0.0006035,-0.007194245,0.07323396,0.066616515,-0.005215151,2006-07,2006-Q3,229600,-0.278745645,2005-06
8/31/2018,94094,83274,ID,Blackfoot,Bingham,Shelley,9448,181400,-0.00220022,0.006100943,0.002763958,0.062128233,0.021110983,2018-01,2018-Q1,188800,-0.039194915,2017-09
8/31/2018,84126,59635,MT,Helena,Lewis and Clark,East Helena,9449,206200,-0.000968992,0,0.02281746,0.030894019,0.027962879,2018-06,2018-Q2,206500,-0.001452785,2018-05
8/31/2018,71907,32266,FL,Jacksonville,Duval,Neptune Beach,9450,419200,0.00095511,0.00431241,0.088831169,0.081292049,0.02921875,2018-08,2018-Q3,419200,0,2018-08
8/31/2018,88989,71263,LA,,West Carroll,Oak Grove,9451,81000,0,0.002475248,-0.003690037,0.028448317,,2017-05,2017-Q2,82300,-0.015795869,2016-10
8/31/2018,89775,72837,AR,Russellville,Pope,Dover,9452,113300,0.002654867,-0.006140351,0.163244353,0.051467822,0.02019963,2018-04,2018-Q2,114100,-0.007011394,2018-04
8/31/2018,78234,46737,IN,Angola,Steuben,Clear Lake,9453,172400,-0.00057971,0.017109145,0.080877743,0.045669881,0.02280274,2018-07,2018-Q3,172500,-0.00057971,2018-07
8/31/2018,93092,79830,TX,,Brewster,Alpine,9454,195800,-0.001020408,0.006166495,0.050429185,0.083202347,0.052302341,2018-07,2018-Q3,196000,-0.001020408,2018-06
8/31/2018,71692,31808,GA,Columbus,Muscogee,Columbus,9455,224800,0.001782531,0.009429726,0.053420806,0.025942151,-0.001418715,2007-05,2007-Q2,231100,-0.027260926,2006-12
8/31/2018,81993,54944,WI,Appleton,Outagamie,Hortonville,9456,203700,0.00295421,0.003448276,0.067050812,0.063748805,0.030014087,2018-08,2018-Q3,203700,0,2018-08
8/31/2018,62269,11797,NY,New York-Newark-Jersey City,Nassau,Woodbury,9457,958500,-0.003431067,-0.001146311,0.04264114,0.025454156,0.006518836,2006-03,2006-Q1,1070100,-0.104289319,2005-07
8/31/2018,63443,14141,NY,Buffalo-Cheektowaga-Niagara Falls,Erie,Concord,9458,146100,-0.00204918,0.002057613,0.079025111,0.045961916,0.021072436,2018-06,2018-Q2,146600,-0.003410641,2018-06
8/31/2018,399679,93723,CA,Fresno,Fresno,Fresno,9459,339800,0,0.006218537,0.094363929,0.063813225,0.02034987,2007-02,2007-Q1,374000,-0.09144385,2005-09
8/31/2018,65018,17316,PA,Gettysburg,Adams,Reading,9460,204200,0.000489956,0.017438964,0.073042564,0.042456959,0.000195236,2008-01,2008-Q1,218400,-0.065018315,2006-02
8/31/2018,91330,76249,TX,Dallas-Fort Worth-Arlington,Denton,Krum,9461,205800,-0.000970874,0.010309278,0.084299262,0.089115331,0.041379744,2018-07,2018-Q3,206000,-0.000970874,2018-07
8/31/2018,84325,60069,IL,Chicago-Naperville-Elgin,Lake,Lincolnshire,9462,453000,0.00132626,-0.013931215,0.023728814,0.02532747,-0.010367183,2007-06,2007-Q2,568800,-0.203586498,2003-10
8/31/2018,76739,43543,OH,,Williams,Montpelier,9463,76400,0.001310616,0,0.015957447,0.026605794,0.00360447,2006-09,2006-Q3,80600,-0.052109181,2005-09
8/31/2018,82383,55616,MN,,Lake,Two Harbors,9464,196200,-0.00101833,0.001020408,0.038644786,0.03995112,0.020605494,2018-07,2018-Q3,196400,-0.00101833,2018-07
8/31/2018,60955,8065,NJ,Philadelphia-Camden-Wilmington,Burlington,Palmyra,9465,154700,0.001294498,0.009791123,0.084852735,0.016850444,-0.02054985,2006-07,2006-Q3,205000,-0.245365854,2004-05
8/31/2018,66093,19939,DE,Salisbury,Sussex,Dagsboro,9466,251400,-0.002776676,0.000397931,0.069787234,0.045743318,0.002371922,2006-07,2006-Q3,301400,-0.165892502,2004-10
8/31/2018,93481,80615,CO,Greeley,Weld,Eaton,9467,316200,-0.001578781,-0.001893939,0.068965517,0.0932498,0.049429874,2018-06,2018-Q2,317100,-0.002838221,2018-05
8/31/2018,67400,22812,VA,Harrisonburg,Rockingham,Bridgewater,9468,225400,-0.000443459,-0.003536693,0.018526887,0.030670932,0.010721367,2018-05,2018-Q2,226200,-0.003536693,2018-05
8/31/2018,74119,37033,TN,Nashville-Davidson--Murfreesboro--Franklin,Hickman,Centerville,9469,86500,0.001157407,0.003480278,0.065270936,0.054142816,0.024420145,2018-08,2018-Q3,86500,0,2018-08
8/31/2018,98485,95932,CA,,Colusa,Colusa,9470,214600,-0.000931099,0.003741815,0.089893347,0.081016534,0.006221695,2006-07,2006-Q3,285800,-0.249125262,2005-02
8/31/2018,65765,19095,PA,Philadelphia-Camden-Wilmington,Montgomery,Abington,9471,289900,-0.002751978,-0.001721763,0.030206112,0.03452675,-0.004569453,2006-04,2006-Q2,329600,-0.120449029,2004-08
8/31/2018,97289,93463,CA,Santa Maria-Santa Barbara,Santa Barbara,Solvang,9472,773000,-0.002837977,0.001036001,0.070192441,0.060348868,0.014796615,2005-06,2005-Q2,888200,-0.129700518,2004-08
8/31/2018,62228,11752,NY,New York-Newark-Jersey City,Suffolk,Islip,9473,339400,-0.000294551,-0.00556695,0.030671121,0.024281392,-0.004871318,2007-02,2007-Q1,417900,-0.187843982,2004-07
8/31/2018,96573,91978,CA,San Diego-Carlsbad,San Diego,Spring Valley,9474,515600,-0.000193911,-0.003286294,0.051601061,0.063156848,0.03095926,2005-05,2005-Q2,525100,-0.018091792,2004-12
8/31/2018,78342,46923,IN,Lafayette-West Lafayette,Carroll,Delphi,9475,105700,0,0.010516252,0.132904609,0.065964529,0.013428995,2018-08,2018-Q3,105700,0,2018-08
8/31/2018,93914,82401,WY,,Washakie,Worland,9476,172100,-0.00058072,0.010569583,0.062345679,0.026232622,0.008968515,2018-07,2018-Q3,172200,-0.00058072,2018-07
8/31/2018,72118,32626,FL,,Levy,Manattee Road,9477,112100,-0.001780944,0.007187781,0.084139265,0.05629294,-0.009381442,2006-09,2006-Q3,143800,-0.220445063,2005-08
8/31/2018,72702,33597,FL,Tampa-St. Petersburg-Clearwater,Hernando,Webster,9478,114200,0.002633889,0.007943513,0.239956569,0.098176162,-0.003267981,2007-03,2007-Q1,138300,-0.174258858,2005-12
